customer_id,tenure_months,monthly_usage,support_calls,is_premium,last_login_days,churn
C01902,7,57.50927703786388,0,0,11,0
C01903,3,33.84547372888625,0,1,2,0
C01904,18,35.86485555122878,0,0,8,0
C01905,9,55.656637454083196,0,1,6,0
C01906,4,49.28178096413866,0,1,9,0
C01907,32,53.80048162084472,0,0,6,0
C01908,44,41.40451588068835,0,0,6,0
C01909,2,38.85373781683656,1,0,4,0
C01910,46,44.63065072157261,1,0,9,1
C01911,10,50.90408280326485,0,0,10,1
C01912,24,44.90944980339522,0,1,8,0
C01913,4,62.432258698016525,0,0,7,0
C01914,0,45.20823811247656,0,0,10,0
C01915,0,25.995444552857354,0,0,8,0
C01916,6,56.44411406921694,0,1,7,1
C01917,0,67.44903956898659,1,0,6,0
C01918,7,56.88561487913209,1,1,5,0
C01919,16,62.77453508561173,0,0,5,0
C01920,13,37.37312028855311,0,0,8,0
C01921,15,54.98780575471952,0,0,9,0
C01922,10,58.70313252072273,0,0,11,0
C01923,36,49.24885620451026,0,0,7,0
C01924,3,31.304304741573844,0,0,11,0
C01925,28,51.66301864207394,0,0,8,0
C01926,48,70.55916128540801,0,0,8,1
C01927,0,42.57535295350262,0,0,5,0
C01928,6,82.05780340618,0,0,9,0
C01929,13,47.289526587362744,0,0,5,0
C01930,11,55.51894317263786,0,0,8,0
C01931,54,34.791301004445984,0,0,8,1
C01932,12,17.4853630834034,1,0,6,0
C01933,11,63.64797076049553,0,0,8,1
C01934,31,59.10533611793427,1,1,3,0
C01935,27,6.864883653005251,0,0,4,0
C01936,21,46.578390837313414,2,0,9,0
C01937,6,43.83618199496765,0,0,5,0
C01938,14,63.302054803802335,0,0,7,0
C01939,37,60.51883024437119,0,1,5,0
C01940,3,35.52707111698727,1,0,6,0
C01941,8,64.59931022081247,1,1,6,0
C01942,17,49.42881612521197,0,0,4,0
C01943,10,51.55060416361505,0,0,11,0
C01944,18,56.85385498098092,0,0,6,0
C01945,3,62.915408716361895,0,0,8,0
C01946,1,23.612930073757365,0,0,8,0
C01947,7,36.38640570134026,1,0,5,0
C01948,13,29.453273553116606,1,0,4,0
C01949,10,58.2522056285968,0,0,4,0
C01950,11,83.77463410014374,0,0,5,0
C01951,1,33.36208203327733,0,0,7,0
C01952,8,37.520532484596195,0,1,6,0
C01953,2,60.84408551544185,0,0,7,1
C01954,14,67.43398042611622,1,0,6,0
C01955,9,57.85989900180589,0,0,8,0
C01956,11,54.72164168546192,0,0,4,0
C01957,10,28.21235455668263,0,1,6,0
C01958,4,45.04403998198281,2,0,9,0
C01959,1,48.84415966988201,1,1,11,0
C01960,6,76.1083909472901,1,0,8,0
C01961,4,48.25702227402099,0,0,5,0
C01962,10,48.345329107643686,0,1,9,0
C01963,3,46.749043463668166,1,1,6,0
C01964,3,33.93734970272433,0,0,5,1
C01965,4,80.41201447184875,0,1,4,0
C01966,2,37.50103699231777,2,0,8,0
C01967,6,36.00204273129626,0,0,6,0
C01968,20,54.95873080113557,0,0,12,0
C01969,22,36.55229972721625,1,0,5,0
C01970,1,56.20293262548693,0,0,3,1
C01971,4,71.31944109448868,0,0,9,0
C01972,11,32.01606059539508,0,0,5,0
C01973,3,44.61072004665267,0,0,8,0
C01974,30,42.4976496052588,1,0,11,1
C01975,14,54.258599976510475,0,0,3,0
C01976,2,61.766574982994655,0,0,8,0
C01977,1,34.76633760426826,0,1,7,0
C01978,0,50.61984207844764,0,0,4,1
C01979,2,41.62165972311489,0,0,10,0
C01980,6,54.8351253688429,0,0,8,0
C01981,16,35.31591288455497,0,0,7,1
C01982,1,48.05388269780542,0,1,5,0
C01983,0,60.8103564279894,1,0,10,0
C01984,26,49.23617717925522,0,0,7,0
C01985,4,60.64675733961238,1,0,6,0
C01986,4,47.26533235642094,1,1,8,0
C01987,8,62.58365152465032,1,0,7,0
C01988,6,33.538296467635675,0,0,6,0
C01989,4,35.87361518064458,0,0,2,0
C01990,15,75.06408954278785,0,0,9,0
C01991,18,51.01686949744702,0,0,6,0
C01992,21,74.461780515799,1,1,8,0
C01993,17,70.75060084447583,1,0,4,0
C01994,14,54.27394964589011,1,0,9,0
C01995,2,33.877663908866026,0,0,7,0
C01996,15,59.91932977100083,1,0,9,0
C01997,3,40.17866776506814,0,0,5,0
C01998,15,40.967805431900125,1,0,3,0
C01999,1,36.069355043988246,0,0,6,0
C02000,6,46.003575500524846,1,0,7,0
C02001,5,47.366861668485406,0,1,11,0
C02002,0,40.07254304919012,0,1,6,0
C02003,25,27.858874462963108,0,0,7,0
C02004,13,48.142926496777875,4,0,12,1
C02005,18,29.664228629358693,1,0,7,0
C02006,13,57.77871250993446,0,0,7,0
C02007,5,38.825750366054436,1,0,5,0
C02008,8,22.606155985964595,0,0,9,0
C02009,1,31.158855777452526,0,0,9,1
C02010,2,50.21577602780672,0,0,5,1
C02011,4,55.66714462000588,2,0,4,0
C02012,12,54.30114670981669,0,0,14,0
C02013,10,31.857136850021607,1,0,5,0
C02014,17,63.76453296616809,0,0,10,0
C02015,9,65.94588650469635,0,1,9,1
C02016,13,62.84510218272112,0,0,6,0
C02017,0,62.01994657340427,1,0,5,1
C02018,32,51.96111975902139,0,0,5,0
C02019,22,59.48721274049442,0,0,5,0
C02020,33,71.26372244452365,0,0,2,0
C02021,2,52.3788877878907,0,1,11,0
C02022,1,46.608631682507195,1,0,7,0
C02023,9,39.42965975786286,1,0,9,0
C02024,21,30.332003260289923,2,0,15,0
C02025,16,76.23065128158831,0,0,5,0
C02026,3,54.938107563330306,1,1,9,0
C02027,7,75.77370512601672,1,0,10,1
C02028,3,62.458161566058365,0,0,6,0
C02029,9,60.52013369298801,1,0,4,0
C02030,10,75.73365142131689,0,0,12,0
C02031,1,50.80891289428053,0,0,7,0
C02032,12,43.60306904412649,1,0,4,0
C02033,1,33.476057395073354,1,1,4,0
C02034,0,37.828522276810816,0,0,9,0
C02035,23,32.18425727193347,0,0,6,0
C02036,3,46.59659559920939,1,0,7,0
C02037,7,27.13700998994136,0,0,11,0
C02038,33,25.535947821703395,0,0,3,1
C02039,11,20.847208250983318,1,0,6,0
C02040,5,40.01546578975969,0,1,14,1
C02041,22,46.351542071057104,0,0,9,0
C02042,2,20.571165775436217,0,0,9,0
C02043,8,41.34524034120182,0,0,5,0
C02044,10,72.56278011139457,0,1,7,0
C02045,10,69.90035062947477,1,0,5,0
C02046,0,52.226252972054596,0,0,2,0
C02047,5,42.60893802238414,0,1,3,0
C02048,8,34.73607430612754,0,0,10,0
C02049,7,47.728583401867255,0,1,11,0
C02050,20,48.63514480600586,0,0,3,0
C02051,15,63.32812107881671,0,1,4,0
C02052,32,57.618853858129356,0,1,7,0
C02053,3,51.64204305488828,0,0,3,0
C02054,2,49.19035985055121,0,0,8,1
C02055,2,36.71925892781135,0,0,6,0
C02056,12,14.09641590472215,1,0,4,0
C02057,3,59.7567839314455,1,1,9,0
C02058,13,40.00920712855572,0,0,8,0
C02059,13,63.61926134576517,1,0,8,0
C02060,1,45.205352981190835,0,1,6,1
C02061,16,47.25142408135311,0,1,4,0
C02062,4,38.52198308242086,0,1,4,0
C02063,2,68.97094280055767,1,0,12,0
C02064,3,51.670508298879874,0,0,7,0
C02065,27,32.340506975466326,0,1,7,0
C02066,11,42.226280943368714,0,0,11,0
C02067,12,27.145578134378777,0,0,7,0
C02068,2,49.626501504604356,0,1,7,1
C02069,5,29.147852750042723,0,0,9,0
C02070,19,27.167731817087688,1,0,8,0
C02071,4,80.40872882719175,0,1,6,0
C02072,20,81.64496683225443,0,0,9,0
C02073,2,49.447047086115084,0,0,6,1
C02074,15,67.77567401327332,0,0,6,0
C02075,1,41.95746069045046,0,0,11,0
C02076,20,40.89161616070545,0,1,5,0
C02077,13,58.36973100289412,0,1,10,0
C02078,37,60.900888231748496,1,0,5,0
C02079,0,48.397125392061525,0,1,6,0
C02080,1,69.33754552190995,0,1,7,0
C02081,0,71.86659171300755,0,1,7,0
C02082,0,64.65827679060436,0,0,8,1
C02083,22,49.67733355336134,0,0,10,0
C02084,11,75.64689607081375,2,0,3,0
C02085,12,69.87375545591232,0,0,3,0
C02086,5,43.238558099715526,0,1,14,0
C02087,0,53.61159183803843,0,0,9,1
C02088,6,53.403600881699916,0,0,6,0
C02089,2,14.021696337513795,0,0,4,0
C02090,32,43.28212991027613,0,0,7,1
C02091,25,52.9607663773724,0,0,10,0
C02092,4,59.41047687575967,0,0,5,1
C02093,0,66.58143436135427,0,0,8,0
C02094,0,56.38319020426099,1,0,10,0
C02095,9,34.09159659569317,0,0,7,0
C02096,20,47.74143592522434,2,0,10,0
C02097,5,77.43405908396292,0,0,9,0
C02098,12,72.00837898381863,0,1,12,0
C02099,23,45.18031520377227,0,0,3,0
C02100,12,48.498834450957034,0,0,7,0
C02101,0,60.514578855773706,0,0,11,0
C02102,9,35.85138985670415,0,0,4,0
C02103,2,51.51708299400284,0,0,2,0
C02104,19,65.39003547398214,1,0,8,1
C02105,6,34.885325848447316,0,0,9,0
C02106,6,70.45637646732226,1,0,3,0
C02107,4,48.98852983759722,1,0,8,0
C02108,3,41.948666670612205,1,0,10,1
C02109,2,25.10967913804841,1,1,5,1
C02110,6,55.592202794255854,1,0,7,1
C02111,9,55.001171095917,0,1,7,0
C02112,27,30.983388653452526,2,0,8,0
C02113,6,15.02756816814027,0,1,11,0
C02114,4,43.649975886726146,0,1,7,0
C02115,20,27.573364683124133,0,0,8,0
C02116,14,20.779115455045076,0,0,6,0
C02117,1,49.607839284415526,0,0,12,1
C02118,14,45.17416613078046,0,0,12,0
C02119,36,36.763998858443436,0,0,7,0
C02120,8,34.38286423400905,0,1,5,1
C02121,8,54.58258436520144,0,0,3,0
C02122,15,52.30589322634975,1,1,8,0
C02123,2,68.02150735078538,0,0,11,0
C02124,5,47.40595783204888,1,0,7,0
C02125,4,20.087541687160503,0,0,6,0
C02126,65,39.41057531515517,0,0,7,0
C02127,2,35.24175765223852,1,0,10,0
C02128,2,47.35325699101775,0,1,6,0
C02129,7,29.479280821575625,0,1,6,0
C02130,3,29.16177146530228,0,0,13,0
C02131,24,30.98922789304341,0,0,9,0
C02132,6,45.09332307016652,0,0,7,0
C02133,13,59.439412764507566,0,0,11,0
C02134,20,43.2703244078227,0,0,4,0
C02135,3,44.17746486963869,1,0,4,0
C02136,15,70.81557683416251,0,0,11,0
C02137,6,69.44280276992295,0,0,7,0
C02138,3,47.86909067437912,0,0,5,0
C02139,26,37.2399711957747,0,1,4,0
C02140,9,60.18586484783071,1,0,11,0
C02141,8,50.051566072811696,1,1,11,0
C02142,2,70.09686362005652,0,0,8,1
C02143,27,54.547028245989154,1,0,5,0
C02144,12,39.83302007299403,0,0,2,0
C02145,35,40.113721313667426,0,0,12,0
C02146,0,62.99390853852027,0,0,8,0
C02147,1,43.72404968374526,0,1,8,0
C02148,25,37.366132679766565,0,0,8,0
C02149,7,77.01053840750359,0,1,8,0
C02150,7,32.99752117046702,0,0,6,0
C02151,3,30.467391192720065,2,0,8,0
C02152,8,56.571327424777245,0,0,8,0
C02153,6,42.80426842953823,0,0,9,1
C02154,15,54.9888364037972,0,0,6,0
C02155,12,45.07550028933653,0,1,9,0
C02156,19,52.14406989757993,0,0,5,0
C02157,18,49.18155865351145,0,0,6,0
C02158,6,41.25126600902541,0,0,7,0
C02159,4,61.31479324050289,1,0,4,0
C02160,4,45.59715352374826,0,0,5,1
C02161,55,51.571663620219546,0,0,5,0
C02162,6,57.086418200019885,0,0,11,1
C02163,16,39.84197950762018,0,0,7,0
C02164,1,49.36958837802031,2,1,8,0
C02165,6,65.2117052016846,0,1,7,0
C02166,4,48.783025511093875,0,1,9,0
C02167,2,56.99260858625206,0,0,4,0
C02168,0,47.29082224959004,0,0,10,0
C02169,3,56.53723138245624,0,1,5,0
C02170,18,42.00717560463302,0,1,8,0
C02171,4,50.369375141293375,0,0,7,0
C02172,24,63.76086251859534,0,1,1,0
C02173,10,70.08962752091522,1,0,4,0
C02174,19,47.44434965998143,0,0,9,0
C02175,88,48.97506314262504,0,0,8,0
C02176,12,48.72365785909572,0,0,8,1
C02177,5,61.42306580125647,1,1,13,0
C02178,4,21.52339629503465,0,0,6,0
C02179,43,68.78285481682855,0,1,9,0
C02180,15,31.601066100213277,0,0,11,0
C02181,8,43.05247379513405,0,1,7,0
C02182,2,64.405437260997,0,0,7,0
C02183,8,49.825995426851904,0,1,5,0
C02184,17,50.66634016957826,1,1,10,0
C02185,44,52.54273007917387,0,0,8,0
C02186,13,54.2873011710101,0,0,5,0
C02187,0,46.380090711908096,0,0,7,0
C02188,7,47.850606417447864,0,0,3,1
C02189,21,67.3685467046124,0,0,5,0
C02190,8,66.42767322093492,0,0,8,0
C02191,5,84.3560097210654,2,1,5,0
C02192,23,72.44685426825609,0,0,6,0
C02193,10,60.24967480774017,0,1,4,0
C02194,8,62.74260581839508,0,1,7,0
C02195,7,58.71368473755662,0,0,7,0
C02196,13,52.635882049833995,0,0,4,0
C02197,7,31.401377559270877,0,0,7,0
C02198,10,54.88977795068696,1,0,9,0
C02199,4,39.94636698648185,0,0,5,0
C02200,2,57.19345619760988,0,0,10,1
C02201,20,64.01309165985869,0,1,9,1
C02202,4,26.886915839093373,1,1,6,0
C02203,1,63.12485657239295,1,1,6,0
C02204,2,47.01379951650006,2,0,11,0
C02205,6,63.798089854750216,0,0,3,0
C02206,4,62.43535065925198,1,0,5,0
C02207,14,36.09072629583002,1,0,6,1
C02208,5,43.74416041159382,0,1,6,1
C02209,10,56.79398178069091,1,0,10,0
C02210,2,28.583356701828784,1,1,10,0
C02211,1,47.66536044839943,0,0,4,0
C02212,28,71.22254771032641,0,1,9,0
C02213,23,64.03354461216463,0,1,5,0
C02214,27,73.70820918846752,0,1,4,1
C02215,8,41.71327906256797,0,0,8,0
C02216,0,39.18461143279096,1,0,11,0
C02217,4,57.23643640321021,0,1,10,0
C02218,25,41.46650082323636,0,1,5,0
C02219,6,32.135090641133345,0,0,3,0
C02220,4,69.74773612876636,1,0,7,1
C02221,4,64.86757153826915,1,0,10,0
C02222,9,47.16003506498045,0,0,5,0
C02223,7,57.61537600795678,0,0,9,0
C02224,5,74.40467632505857,0,0,6,1
C02225,6,38.61057206130507,0,0,7,0
C02226,3,71.33716308237126,1,1,7,0
C02227,2,33.98267537085665,0,0,5,0
C02228,2,33.021791435409405,1,1,8,0
C02229,0,52.74891557905091,0,0,4,0
C02230,34,42.83039795420963,1,0,6,0
C02231,37,48.653011478281435,1,0,6,0
C02232,1,46.37670571617693,1,0,7,0
C02233,0,64.34128829283156,0,0,12,0
C02234,6,43.643086873463965,0,0,7,0
C02235,17,31.25664886317301,0,0,3,1
C02236,20,48.385476453176786,1,0,4,0
C02237,0,86.0388441737773,0,0,5,0
C02238,3,32.848418316830944,0,1,10,0
C02239,9,52.38373180741255,0,0,16,0
C02240,1,30.9229398874276,0,0,9,0
C02241,42,26.766517400896383,0,0,11,0
C02242,3,40.708654735445165,1,0,11,0
C02243,9,62.61506706745952,0,0,5,0
C02244,1,70.61162314793185,0,1,8,0
C02245,4,51.500605491595614,0,0,7,0
C02246,1,47.68305424067069,0,0,10,0
C02247,29,57.73710210910249,0,0,7,0
C02248,35,41.03654630005498,0,1,4,0
C02249,9,48.24679049910588,1,0,6,0
C02250,5,60.744021935549,0,0,3,0
C02251,4,26.154099997546705,0,1,4,0
C02252,30,41.27330560685243,1,1,7,0
C02253,11,47.28372716153106,1,1,8,0
C02254,6,56.83262445186487,0,0,7,0
C02255,17,25.73259467223319,0,0,4,0
C02256,9,22.75303616284977,0,0,7,0
C02257,2,18.996873241459905,2,0,8,0
C02258,3,37.8761877201858,0,0,5,0
C02259,3,60.89740865432881,2,0,7,1
C02260,0,56.76434560513112,0,0,9,0
C02261,3,63.31102495900769,0,1,3,0
C02262,11,47.465657838649875,0,1,6,0
C02263,16,47.55690045957354,1,0,7,0
C02264,1,47.944580467762044,0,0,7,1
C02265,43,42.79299806329217,0,1,8,0
C02266,8,88.02935632001882,0,0,10,0
C02267,0,55.77981896483154,0,0,12,0
C02268,33,37.09546408571208,0,0,4,0
C02269,3,46.80782073669418,0,1,4,1
C02270,4,63.62092720198894,0,0,8,0
C02271,7,21.049179660603805,0,1,7,0
C02272,4,46.02241511621914,2,0,6,0
C02273,2,66.67251530904184,0,0,4,0
C02274,1,59.08131801648344,0,1,10,1
C02275,8,43.18480814633028,1,0,8,1
C02276,0,62.99161694006796,0,0,5,0
C02277,14,48.41475421355417,1,0,8,0
C02278,5,35.30743711678943,0,1,6,0
C02279,58,46.9890863340884,0,1,13,1
C02280,0,69.86506747431122,0,0,5,1
C02281,0,56.76233593773151,1,0,8,0
C02282,3,49.65445126787865,0,1,8,0
C02283,5,27.309173220657286,0,1,4,0
C02284,20,44.794235407219006,2,0,3,0
C02285,21,61.797145519277336,1,0,11,1
C02286,15,63.56307755154699,0,0,4,0
C02287,20,25.02386861009601,0,0,11,0
C02288,15,34.09982568695068,1,1,4,0
C02289,24,46.1597220081552,0,1,9,0
C02290,7,44.445783129979404,1,0,7,0
C02291,3,59.44367471465142,0,0,8,0
C02292,11,26.569550594264783,0,1,6,0
C02293,5,39.35285530238077,0,0,6,0
C02294,0,62.423891030909786,0,0,12,1
C02295,23,63.79141022564144,0,1,3,0
C02296,21,28.20057105984843,0,1,6,0
C02297,8,59.12237452149121,0,0,11,0
C02298,7,28.744686894839433,0,0,7,0
C02299,1,59.08319317154898,0,0,3,1
C02300,1,60.413235096506895,0,0,8,1
C02301,19,52.54349695158002,1,0,7,0
C02302,23,35.36095175673136,0,0,7,0
C02303,0,20.209096241202445,1,0,7,0
C02304,18,71.50334849087078,0,0,5,0
C02305,9,27.966399062364907,1,0,11,0
C02306,6,39.955655246021834,0,0,5,0
C02307,7,45.96637663968413,1,1,2,0
C02308,14,50.48658942691563,0,1,7,0
C02309,0,57.98089289873126,1,1,4,0
C02310,0,56.42904512452875,1,1,5,1
C02311,22,53.186889946963994,0,0,8,0
C02312,72,46.91945429781179,0,0,8,0
C02313,3,36.36376093290608,0,0,8,0
C02314,6,64.89153211202797,0,0,4,0
C02315,14,55.766844841184565,0,0,8,0
C02316,13,60.67123501892727,0,1,4,0
C02317,18,46.710196529236576,0,0,6,0
C02318,29,60.902464196569795,0,0,13,0
C02319,3,13.347386789417286,0,0,8,0
C02320,8,66.17193209303755,0,0,4,0
C02321,1,47.00256491783834,2,0,7,1
C02322,42,43.13851661019707,0,0,8,0
C02323,16,41.99400385166893,1,1,11,0
C02324,2,40.42181485140564,0,0,10,0
C02325,16,50.250354708168786,0,0,5,0
C02326,19,53.3105746281501,0,0,8,0
C02327,1,74.1079400513728,0,0,7,0
C02328,8,50.5335857744461,1,0,8,0
C02329,20,32.55006909351206,0,1,4,0
C02330,5,83.91631686133705,0,1,4,0
C02331,0,49.36580074109574,0,0,7,1
C02332,5,47.62827594166951,1,0,8,0
C02333,18,41.954406979247764,0,0,9,0
C02334,1,29.00041740248785,1,0,11,0
C02335,4,68.34010735265826,0,0,8,1
C02336,23,32.10483533171484,0,0,9,0
C02337,2,65.122330310431,0,0,5,0
C02338,5,45.71212903147613,0,1,9,0
C02339,9,58.71230266355452,0,0,3,0
C02340,2,45.424092887207436,0,0,10,1
C02341,14,54.84531124644113,0,0,3,0
C02342,18,49.854866206487465,0,0,5,0
C02343,12,50.507084880982916,0,0,9,1
C02344,23,68.79927320644427,0,0,12,0
C02345,1,50.21650077245245,2,0,10,1
C02346,0,33.601021641177994,1,1,3,0
C02347,3,26.06562950745254,0,0,13,0
C02348,21,41.461926717790135,0,1,5,0
C02349,1,59.66184026362512,0,0,9,0
C02350,17,59.05472877785744,0,1,7,0
C02351,31,61.95178110494406,0,0,6,0
C02352,9,56.180622797015516,1,0,11,0
C02353,25,55.80933460174137,1,0,7,0
C02354,3,38.742937973344695,0,0,3,0
C02355,15,58.55505475778044,1,0,5,0
C02356,18,72.47483553639591,1,1,7,0
C02357,8,48.11493644044466,0,0,3,0
C02358,11,59.88090395668573,1,1,11,0
C02359,1,41.395252848336966,0,0,4,0
C02360,3,65.75110451696045,0,0,6,0
C02361,0,60.0025204522682,0,0,6,0
C02362,3,51.96818375279746,0,0,6,0
C02363,26,35.86290806264018,0,1,3,0
C02364,0,55.287249434477005,3,1,3,0
C02365,8,74.85290510653341,0,0,6,0
C02366,8,51.91823734937908,0,1,10,0
C02367,4,84.40119706459481,1,0,1,0
C02368,18,30.89617557066144,0,1,11,0
C02369,10,38.84353883635041,0,0,8,0
C02370,2,39.62020038297169,0,0,8,0
C02371,7,50.25174540435478,1,0,6,0
C02372,0,63.99019677083195,1,0,4,0
C02373,0,42.08651125484584,1,0,6,0
C02374,15,50.3167397772598,0,1,5,0
C02375,2,58.64999078263007,0,0,2,0
C02376,41,52.151691666535015,0,1,4,0
C02377,5,51.161605247097555,0,1,5,0
C02378,14,49.04508133763072,0,1,5,0
C02379,7,71.55799708544211,0,1,9,0
C02380,6,38.24070771215815,1,0,9,0
C02381,13,73.30314664595072,0,0,4,0
C02382,11,41.27381918700698,1,0,7,0
C02383,25,60.07367361951157,0,1,5,0
C02384,1,58.57731804025099,0,0,6,0
C02385,8,50.037815776785685,0,0,7,0
C02386,11,50.86649304123912,0,1,10,0
C02387,12,56.919325269410535,0,0,6,0
C02388,11,47.042180743640635,1,0,7,0
C02389,5,40.69303649961215,0,1,9,0
C02390,0,67.01099262448525,0,0,6,0
C02391,15,45.486773519285386,1,0,3,0
C02392,0,50.923987985162675,0,0,6,0
C02393,7,47.054735436365235,0,0,7,1
C02394,15,54.35432953108906,0,0,10,1
C02395,3,61.044245829094024,0,0,8,0
C02396,0,39.45651403561877,1,0,6,0
C02397,1,15.674649935387066,0,0,8,1
C02398,1,82.8864201483419,0,0,4,0
C02399,13,32.38073961037945,0,0,4,0
C02400,12,53.77045575628016,1,0,8,0
C02401,46,35.9571609365983,1,0,9,1
C02402,4,49.304535301719284,1,0,10,0
C02403,1,22.69238376467775,0,1,12,0
C02404,2,80.37881472117334,0,0,6,0
C02405,0,47.000785110785465,0,0,8,0
C02406,20,48.00423670450215,1,0,8,0
C02407,0,62.30745536598828,0,0,12,0
C02408,26,39.54870290807989,1,1,9,0
C02409,0,24.380318828774683,1,0,15,0
C02410,20,70.20283967786753,1,0,4,0
C02411,2,19.311746516778218,0,0,5,0
C02412,0,53.51042718736046,0,0,6,0
C02413,14,27.852138019999188,0,0,8,0
C02414,0,55.87050335298617,0,0,7,0
C02415,4,59.06014466412201,0,0,7,0
C02416,0,47.55989276043869,1,0,7,0
C02417,1,41.55464396981823,0,0,6,0
C02418,1,38.26161043088539,0,0,8,0
C02419,15,49.64494952004105,0,0,4,0
C02420,42,43.67262718775609,1,0,11,0
C02421,3,35.812188014863835,0,0,10,0
C02422,6,45.63341208611591,1,1,7,0
C02423,5,43.44451385507743,0,1,9,0
C02424,3,91.56781005330026,0,0,8,0
C02425,14,44.842884668236024,0,0,6,0
C02426,3,42.29972998565555,0,1,7,0
C02427,8,60.33589190737277,0,0,8,0
C02428,1,78.5685262600413,0,0,11,0
C02429,22,37.558345354349406,0,1,8,0
C02430,13,47.56439568078621,1,0,5,0
C02431,9,39.58453802818723,0,0,12,0
C02432,11,68.33105774758464,1,0,8,0
C02433,3,60.96002790938047,0,0,6,0
C02434,22,59.79666803840914,0,1,9,0
C02435,1,37.58963332271327,1,0,7,0
C02436,25,51.72261250164444,0,0,9,0
C02437,11,66.60542920990878,0,0,11,0
C02438,33,73.89181760421249,0,1,2,0
C02439,4,45.76508932418273,0,0,9,0
C02440,32,58.53902555931332,0,0,8,0
C02441,12,65.4836034603056,0,0,6,0
C02442,0,54.29561349779028,0,0,12,0
C02443,1,67.0001922892274,0,0,7,0
C02444,10,20.972954208374677,3,0,10,0
C02445,1,59.41060642145876,2,0,7,0
C02446,16,51.104625884660905,2,0,7,0
C02447,13,62.28448822223915,0,0,8,0
C02448,2,82.66767935968117,1,0,9,1
C02449,12,61.66051709387132,0,1,10,0
C02450,10,25.93867630160717,0,0,7,0
C02451,3,35.020258535614865,1,0,3,0
C02452,14,60.931740172642506,0,1,7,0
C02453,3,61.66331351478526,0,0,7,0
C02454,24,76.07869186655917,1,0,4,0
C02455,6,63.72941967353043,1,0,4,0
C02456,8,35.998524179196586,2,0,4,0
C02457,12,84.05188232821585,0,1,11,0
C02458,25,45.179527376832716,2,0,5,0
C02459,7,54.3585665114695,2,1,9,0
C02460,12,40.020642096476195,0,0,4,0
C02461,10,61.16190638309137,0,0,9,0
C02462,0,73.22820899251586,0,1,7,0
C02463,12,71.86197957578196,0,1,5,0
C02464,0,50.96877872435598,0,1,8,0
C02465,8,50.019726902056256,0,1,8,0
C02466,1,61.64695194978184,0,0,6,0
C02467,11,46.53327654606381,1,1,7,0
C02468,15,65.53967597629929,0,1,6,0
C02469,18,70.53268451680455,0,0,6,0
C02470,10,55.88759276360899,0,0,6,0
C02471,54,42.178860907903754,0,0,9,0
C02472,5,49.45466475182753,1,0,9,0
C02473,0,70.89738460865466,0,0,8,1
C02474,20,94.94296543398806,0,1,9,0
C02475,7,62.29821059824884,0,0,13,0
C02476,9,41.38519467919031,1,0,12,0
C02477,22,39.758472055292614,1,0,8,0
C02478,3,50.91718753028672,0,1,10,1
C02479,4,64.20353570356514,0,0,10,0
C02480,1,30.85750417490322,0,0,8,0
C02481,13,52.3460435086936,0,0,8,0
C02482,2,59.8555411771396,1,0,4,1
C02483,23,62.17416759409488,0,0,12,0
C02484,11,51.52766648502619,0,0,7,0
C02485,29,28.669631622910007,1,0,8,0
C02486,0,72.78093040258817,0,1,5,1
C02487,57,71.7527631623754,0,0,6,0
C02488,6,52.834010140930566,0,0,10,0
C02489,9,43.97074041269672,0,0,10,0
C02490,12,47.62650108937134,0,0,6,0
C02491,7,45.8726055218554,0,0,9,0
C02492,9,53.24382505363181,1,0,10,0
C02493,6,56.31585904145709,0,0,10,0
C02494,2,30.960464214678446,0,1,10,0
C02495,41,27.116853598292266,0,1,7,0
C02496,19,46.40185001882072,1,0,1,0
C02497,10,52.37955033810594,0,1,4,0
C02498,0,29.795265437542433,0,0,6,0
C02499,27,54.633621107043965,0,0,7,0
C02500,0,66.30945444839057,1,0,2,0
C02501,18,42.818276903732475,1,0,5,0
C02502,0,64.73835119800948,0,0,6,1
C02503,17,37.33144040037244,0,1,7,0
C02504,22,57.034727482203515,0,0,11,0
C02505,7,33.69779395094267,1,0,8,0
C02506,9,47.049193144496726,0,0,6,0
C02507,21,31.60407982865904,0,0,4,0
C02508,42,48.99629868677249,0,0,10,0
C02509,0,58.368959648071325,1,1,11,0
C02510,1,70.20346813298603,0,0,5,0
C02511,23,38.311248716606954,0,0,7,0
C02512,13,43.74327151129504,0,0,8,0
C02513,3,23.42525021120982,0,1,12,0
C02514,7,58.77047113600355,1,1,3,0
C02515,1,36.57497128635061,0,0,5,0
C02516,0,36.87908071632508,0,1,5,0
C02517,15,48.069925530228,0,0,7,0
C02518,15,68.23083971208713,0,0,9,0
C02519,14,36.20817920299506,0,0,9,0
C02520,25,67.24896828534304,0,0,8,0
C02521,4,61.09436162802936,1,0,6,0
C02522,6,50.65972194877111,1,0,11,0
C02523,3,63.481978385594815,1,0,9,0
C02524,11,49.46509104979234,0,0,6,0
C02525,12,32.98803213200105,0,0,12,0
C02526,6,50.16853564603318,0,0,9,0
C02527,32,47.80676818049419,0,1,8,0
C02528,8,32.70518305300348,0,0,6,1
C02529,29,65.50705137626011,1,0,10,1
C02530,15,38.261656978633525,1,0,4,0
C02531,33,26.12144279443456,2,0,5,0
C02532,17,36.51265111818164,1,1,6,0
C02533,3,55.81416670871087,0,0,4,0
C02534,14,66.80911788956078,0,1,7,0
C02535,3,54.01229451519181,0,0,5,0
C02536,4,52.437434060277184,1,1,3,0
